localID,id,effective,words,handle,hashtag,justtext,text_type
1,115e16,yes,@tedtalks,TRUE,FALSE,FALSE,handle
1,115e16,yes,@jonnysun,TRUE,FALSE,FALSE,handle
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,agree,FALSE,FALSE,TRUE,text
1,115e16,yes,100,FALSE,FALSE,TRUE,text
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,gave,FALSE,FALSE,TRUE,text
1,115e16,yes,up,FALSE,FALSE,TRUE,text
1,115e16,yes,being,FALSE,FALSE,TRUE,text
1,115e16,yes,lonely,FALSE,FALSE,TRUE,text
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,had,FALSE,FALSE,TRUE,text
1,115e16,yes,to,FALSE,FALSE,TRUE,text
1,115e16,yes,really,FALSE,FALSE,TRUE,text
1,115e16,yes,try,FALSE,FALSE,TRUE,text
1,115e16,yes,and,FALSE,FALSE,TRUE,text
1,115e16,yes,be,FALSE,FALSE,TRUE,text
1,115e16,yes,confident,FALSE,FALSE,TRUE,text
1,115e16,yes,and,FALSE,FALSE,TRUE,text
1,115e16,yes,ask,FALSE,FALSE,TRUE,text
1,115e16,yes,for,FALSE,FALSE,TRUE,text
1,115e16,yes,what,FALSE,FALSE,TRUE,text
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,secretly,FALSE,FALSE,TRUE,text
1,115e16,yes,knew,FALSE,FALSE,TRUE,text
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,needed,FALSE,FALSE,TRUE,text
1,115e16,yes,a,FALSE,FALSE,TRUE,text
1,115e16,yes,service,FALSE,FALSE,TRUE,text
1,115e16,yes,dog,FALSE,FALSE,TRUE,text
1,115e16,yes,well,FALSE,FALSE,TRUE,text
1,115e16,yes,in,FALSE,FALSE,TRUE,text
1,115e16,yes,training,FALSE,FALSE,TRUE,text
1,115e16,yes,his,FALSE,FALSE,TRUE,text
1,115e16,yes,name,FALSE,FALSE,TRUE,text
1,115e16,yes,is,FALSE,FALSE,TRUE,text
1,115e16,yes,scout,FALSE,FALSE,TRUE,text
1,115e16,yes,and,FALSE,FALSE,TRUE,text
1,115e16,yes,i,FALSE,FALSE,TRUE,text
1,115e16,yes,think,FALSE,FALSE,TRUE,text
1,115e16,yes,he,FALSE,FALSE,TRUE,text
1,115e16,yes,is,FALSE,FALSE,TRUE,text
1,115e16,yes,one,FALSE,FALSE,TRUE,text
1,115e16,yes,day,FALSE,FALSE,TRUE,text
1,115e16,yes,going,FALSE,FALSE,TRUE,text
1,115e16,yes,to,FALSE,FALSE,TRUE,text
1,115e16,yes,meet,FALSE,FALSE,TRUE,text
1,115e16,yes,@potus,TRUE,FALSE,FALSE,handle
1,115e16,yes,@realdonaldt,TRUE,FALSE,FALSE,handle
2,115e16,no,@elonmusk,TRUE,FALSE,FALSE,handle
2,115e16,no,good,FALSE,FALSE,TRUE,text
2,115e16,no,morning,FALSE,FALSE,TRUE,text
2,115e16,no,mr,FALSE,FALSE,TRUE,text
2,115e16,no,musk,FALSE,FALSE,TRUE,text
2,115e16,no,you,FALSE,FALSE,TRUE,text
2,115e16,no,are,FALSE,FALSE,TRUE,text
2,115e16,no,probably,FALSE,FALSE,TRUE,text
2,115e16,no,awake,FALSE,FALSE,TRUE,text
2,115e16,no,because,FALSE,FALSE,TRUE,text
2,115e16,no,i,FALSE,FALSE,TRUE,text
2,115e16,no,read,FALSE,FALSE,TRUE,text
2,115e16,no,that,FALSE,FALSE,TRUE,text
2,115e16,no,you,FALSE,FALSE,TRUE,text
2,115e16,no,hardly,FALSE,FALSE,TRUE,text
2,115e16,no,sleep,FALSE,FALSE,TRUE,text
2,115e16,no,because,FALSE,FALSE,TRUE,text
2,115e16,no,you,FALSE,FALSE,TRUE,text
2,115e16,no,are,FALSE,FALSE,TRUE,text
2,115e16,no,always,FALSE,FALSE,TRUE,text
2,115e16,no,working,FALSE,FALSE,TRUE,text
2,115e16,no,good,FALSE,FALSE,TRUE,text
2,115e16,no,job,FALSE,FALSE,TRUE,text
2,115e16,no,on,FALSE,FALSE,TRUE,text
2,115e16,no,living,FALSE,FALSE,TRUE,text
2,115e16,no,out,FALSE,FALSE,TRUE,text
2,115e16,no,your,FALSE,FALSE,TRUE,text
2,115e16,no,dreams,FALSE,FALSE,TRUE,text
2,115e16,no,shooting,FALSE,FALSE,TRUE,text
2,115e16,no,a,FALSE,FALSE,TRUE,text
2,115e16,no,car,FALSE,FALSE,TRUE,text
2,115e16,no,that,FALSE,FALSE,TRUE,text
2,115e16,no,you,FALSE,FALSE,TRUE,text
2,115e16,no,helped,FALSE,FALSE,TRUE,text
2,115e16,no,create,FALSE,FALSE,TRUE,text
2,115e16,no,into,FALSE,FALSE,TRUE,text
2,115e16,no,space,FALSE,FALSE,TRUE,text
2,115e16,no,on,FALSE,FALSE,TRUE,text
2,115e16,no,a,FALSE,FALSE,TRUE,text
2,115e16,no,rocket,FALSE,FALSE,TRUE,text
2,115e16,no,you,FALSE,FALSE,TRUE,text
2,115e16,no,helped,FALSE,FALSE,TRUE,text
2,115e16,no,create,FALSE,FALSE,TRUE,text
2,115e16,no,friggin,FALSE,FALSE,TRUE,text
3,115e16,no,oh,FALSE,FALSE,TRUE,text
3,115e16,no,and,FALSE,FALSE,TRUE,text
3,115e16,no,@twitter,TRUE,FALSE,FALSE,handle
3,115e16,no,and,FALSE,FALSE,TRUE,text
3,115e16,no,@theadlines,TRUE,FALSE,FALSE,handle
3,115e16,no,twitter,FALSE,FALSE,TRUE,text
3,115e16,no,is,FALSE,FALSE,TRUE,text
3,115e16,no,way,FALSE,FALSE,TRUE,text
3,115e16,no,more,FALSE,FALSE,TRUE,text
3,115e16,no,interesting,FALSE,FALSE,TRUE,text
3,115e16,no,than,FALSE,FALSE,TRUE,text
3,115e16,no,i,FALSE,FALSE,TRUE,text
3,115e16,no,thought,FALSE,FALSE,TRUE,text
3,115e16,no,i,FALSE,FALSE,TRUE,text
3,115e16,no,had,FALSE,FALSE,TRUE,text
3,115e16,no,to,FALSE,FALSE,TRUE,text
3,115e16,no,learn,FALSE,FALSE,TRUE,text
3,115e16,no,twitter,FALSE,FALSE,TRUE,text
3,115e16,no,to,FALSE,FALSE,TRUE,text
3,115e16,no,pass,FALSE,FALSE,TRUE,text
3,115e16,no,my,FALSE,FALSE,TRUE,text
3,115e16,no,computer,FALSE,FALSE,TRUE,text
3,115e16,no,programming,FALSE,FALSE,TRUE,text
3,115e16,no,class,FALSE,FALSE,TRUE,text
3,115e16,no,and,FALSE,FALSE,TRUE,text
3,115e16,no,i,FALSE,FALSE,TRUE,text
3,115e16,no,thought,FALSE,FALSE,TRUE,text
3,115e16,no,it,FALSE,FALSE,TRUE,text
3,115e16,no,was,FALSE,FALSE,TRUE,text
3,115e16,no,going,FALSE,FALSE,TRUE,text
3,115e16,no,to,FALSE,FALSE,TRUE,text
3,115e16,no,be,FALSE,FALSE,TRUE,text
3,115e16,no,kinda,FALSE,FALSE,TRUE,text
3,115e16,no,boring,FALSE,FALSE,TRUE,text
3,115e16,no,i,FALSE,FALSE,TRUE,text
3,115e16,no,was,FALSE,FALSE,TRUE,text
3,115e16,no,wrong,FALSE,FALSE,TRUE,text
3,115e16,no,this,FALSE,FALSE,TRUE,text
3,115e16,no,is,FALSE,FALSE,TRUE,text
3,115e16,no,actually,FALSE,FALSE,TRUE,text
3,115e16,no,fun,FALSE,FALSE,TRUE,text
4,115e16,yes,@senschumer,TRUE,FALSE,FALSE,handle
4,115e16,yes,@amyschumer,TRUE,FALSE,FALSE,handle
4,115e16,yes,i,FALSE,FALSE,TRUE,text
4,115e16,yes,looked,FALSE,FALSE,TRUE,text
4,115e16,yes,it,FALSE,FALSE,TRUE,text
4,115e16,yes,up,FALSE,FALSE,TRUE,text
4,115e16,yes,because,FALSE,FALSE,TRUE,text
4,115e16,yes,your,FALSE,FALSE,TRUE,text
4,115e16,yes,names,FALSE,FALSE,TRUE,text
4,115e16,yes,are,FALSE,FALSE,TRUE,text
4,115e16,yes,the,FALSE,FALSE,TRUE,text
4,115e16,yes,same,FALSE,FALSE,TRUE,text
4,115e16,yes,turns,FALSE,FALSE,TRUE,text
4,115e16,yes,out,FALSE,FALSE,TRUE,text
4,115e16,yes,you,FALSE,FALSE,TRUE,text
4,115e16,yes,are,FALSE,FALSE,TRUE,text
4,115e16,yes,related,FALSE,FALSE,TRUE,text
4,115e16,yes,crazy,FALSE,FALSE,TRUE,text
4,115e16,yes,hey,FALSE,FALSE,TRUE,text
4,115e16,yes,chuck,FALSE,FALSE,TRUE,text
4,115e16,yes,how,FALSE,FALSE,TRUE,text
4,115e16,yes,american,FALSE,FALSE,TRUE,text
4,115e16,yes,does,FALSE,FALSE,TRUE,text
4,115e16,yes,my,FALSE,FALSE,TRUE,text
4,115e16,yes,dog,FALSE,FALSE,TRUE,text
4,115e16,yes,scout,FALSE,FALSE,TRUE,text
4,115e16,yes,look,FALSE,FALSE,TRUE,text
4,115e16,yes,on,FALSE,FALSE,TRUE,text
4,115e16,yes,scale,FALSE,FALSE,TRUE,text
4,115e16,yes,of,FALSE,FALSE,TRUE,text
4,115e16,yes,110,FALSE,FALSE,TRUE,text
4,115e16,yes,https://t.co/hf93wkrxlq,FALSE,FALSE,TRUE,text
5,115e16,no,@amyschumer,TRUE,FALSE,FALSE,handle
5,115e16,no,i,FALSE,FALSE,TRUE,text
5,115e16,no,forgot,FALSE,FALSE,TRUE,text
5,115e16,no,to,FALSE,FALSE,TRUE,text
5,115e16,no,tell,FALSE,FALSE,TRUE,text
5,115e16,no,you,FALSE,FALSE,TRUE,text
5,115e16,no,my,FALSE,FALSE,TRUE,text
5,115e16,no,girlfriend,FALSE,FALSE,TRUE,text
5,115e16,no,thinks,FALSE,FALSE,TRUE,text
5,115e16,no,i,FALSE,FALSE,TRUE,text
5,115e16,no,am,FALSE,FALSE,TRUE,text
5,115e16,no,on,FALSE,FALSE,TRUE,text
5,115e16,no,the,FALSE,FALSE,TRUE,text
5,115e16,no,spectrum,FALSE,FALSE,TRUE,text
5,115e16,no,but,FALSE,FALSE,TRUE,text
5,115e16,no,that,FALSE,FALSE,TRUE,text
5,115e16,no,doesnt,FALSE,FALSE,TRUE,text
5,115e16,no,stop,FALSE,FALSE,TRUE,text
5,115e16,no,me,FALSE,FALSE,TRUE,text
5,115e16,no,from,FALSE,FALSE,TRUE,text
5,115e16,no,being,FALSE,FALSE,TRUE,text
5,115e16,no,a,FALSE,FALSE,TRUE,text
5,115e16,no,pretty,FALSE,FALSE,TRUE,text
5,115e16,no,decent,FALSE,FALSE,TRUE,text
5,115e16,no,cook,FALSE,FALSE,TRUE,text
5,115e16,no,she,FALSE,FALSE,TRUE,text
5,115e16,no,really,FALSE,FALSE,TRUE,text
5,115e16,no,thinks,FALSE,FALSE,TRUE,text
5,115e16,no,you,FALSE,FALSE,TRUE,text
5,115e16,no,are,FALSE,FALSE,TRUE,text
5,115e16,no,funny,FALSE,FALSE,TRUE,text
5,115e16,no,i,FALSE,FALSE,TRUE,text
5,115e16,no,do,FALSE,FALSE,TRUE,text
5,115e16,no,too,FALSE,FALSE,TRUE,text
5,115e16,no,even,FALSE,FALSE,TRUE,text
5,115e16,no,the,FALSE,FALSE,TRUE,text
5,115e16,no,part,FALSE,FALSE,TRUE,text
5,115e16,no,about,FALSE,FALSE,TRUE,text
5,115e16,no,french,FALSE,FALSE,TRUE,text
5,115e16,no,guys,FALSE,FALSE,TRUE,text
5,115e16,no,and,FALSE,FALSE,TRUE,text
5,115e16,no,the,FALSE,FALSE,TRUE,text
5,115e16,no,magic,FALSE,FALSE,TRUE,text
5,115e16,no,trick,FALSE,FALSE,TRUE,text
5,115e16,no,with,FALSE,FALSE,TRUE,text
5,115e16,no,all,FALSE,FALSE,TRUE,text
5,115e16,no,the,FALSE,FALSE,TRUE,text
5,115e16,no,cloth,FALSE,FALSE,TRUE,text
6,115e16,no,@potus,TRUE,FALSE,FALSE,handle
6,115e16,no,@realdonaldtrump,TRUE,FALSE,FALSE,handle
6,115e16,no,oh,FALSE,FALSE,TRUE,text
6,115e16,no,and,FALSE,FALSE,TRUE,text
6,115e16,no,in,FALSE,FALSE,TRUE,text
6,115e16,no,2020,FALSE,FALSE,TRUE,text
6,115e16,no,can,FALSE,FALSE,TRUE,text
6,115e16,no,we,FALSE,FALSE,TRUE,text
6,115e16,no,update,FALSE,FALSE,TRUE,text
6,115e16,no,your,FALSE,FALSE,TRUE,text
6,115e16,no,slogun,FALSE,FALSE,TRUE,text
6,115e16,no,to,FALSE,FALSE,TRUE,text
6,115e16,no,make,FALSE,FALSE,TRUE,text
6,115e16,no,america,FALSE,FALSE,TRUE,text
6,115e16,no,fun,FALSE,FALSE,TRUE,text
6,115e16,no,again,FALSE,FALSE,TRUE,text
6,115e16,no,i,FALSE,FALSE,TRUE,text
6,115e16,no,am,FALSE,FALSE,TRUE,text
6,115e16,no,not,FALSE,FALSE,TRUE,text
6,115e16,no,saying,FALSE,FALSE,TRUE,text
6,115e16,no,its,FALSE,FALSE,TRUE,text
6,115e16,no,the,FALSE,FALSE,TRUE,text
6,115e16,no,best,FALSE,FALSE,TRUE,text
6,115e16,no,idea,FALSE,FALSE,TRUE,text
6,115e16,no,but,FALSE,FALSE,TRUE,text
6,115e16,no,america,FALSE,FALSE,TRUE,text
6,115e16,no,has,FALSE,FALSE,TRUE,text
6,115e16,no,worked,FALSE,FALSE,TRUE,text
6,115e16,no,pretty,FALSE,FALSE,TRUE,text
6,115e16,no,hard,FALSE,FALSE,TRUE,text
6,115e16,no,to,FALSE,FALSE,TRUE,text
6,115e16,no,get,FALSE,FALSE,TRUE,text
6,115e16,no,better,FALSE,FALSE,TRUE,text
6,115e16,no,and,FALSE,FALSE,TRUE,text
6,115e16,no,so,FALSE,FALSE,TRUE,text
6,115e16,no,maybe,FALSE,FALSE,TRUE,text
6,115e16,no,we,FALSE,FALSE,TRUE,text
6,115e16,no,need,FALSE,FALSE,TRUE,text
6,115e16,no,to,FALSE,FALSE,TRUE,text
6,115e16,no,play,FALSE,FALSE,TRUE,text
6,115e16,no,a,FALSE,FALSE,TRUE,text
6,115e16,no,little,FALSE,FALSE,TRUE,text
6,115e16,no,just,FALSE,FALSE,TRUE,text
6,115e16,no,sayin,FALSE,FALSE,TRUE,text
7,115e16,no,@potus,TRUE,FALSE,FALSE,handle
7,115e16,no,@realdonaldtrump,TRUE,FALSE,FALSE,handle
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,am,FALSE,FALSE,TRUE,text
7,115e16,no,a,FALSE,FALSE,TRUE,text
7,115e16,no,good,FALSE,FALSE,TRUE,text
7,115e16,no,listener,FALSE,FALSE,TRUE,text
7,115e16,no,but,FALSE,FALSE,TRUE,text
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,am,FALSE,FALSE,TRUE,text
7,115e16,no,also,FALSE,FALSE,TRUE,text
7,115e16,no,determined,FALSE,FALSE,TRUE,text
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,dont,FALSE,FALSE,TRUE,text
7,115e16,no,quit,FALSE,FALSE,TRUE,text
7,115e16,no,if,FALSE,FALSE,TRUE,text
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,believe,FALSE,FALSE,TRUE,text
7,115e16,no,in,FALSE,FALSE,TRUE,text
7,115e16,no,something,FALSE,FALSE,TRUE,text
7,115e16,no,even,FALSE,FALSE,TRUE,text
7,115e16,no,if,FALSE,FALSE,TRUE,text
7,115e16,no,it,FALSE,FALSE,TRUE,text
7,115e16,no,seems,FALSE,FALSE,TRUE,text
7,115e16,no,a,FALSE,FALSE,TRUE,text
7,115e16,no,little,FALSE,FALSE,TRUE,text
7,115e16,no,crazy,FALSE,FALSE,TRUE,text
7,115e16,no,do,FALSE,FALSE,TRUE,text
7,115e16,no,you,FALSE,FALSE,TRUE,text
7,115e16,no,think,FALSE,FALSE,TRUE,text
7,115e16,no,scout,FALSE,FALSE,TRUE,text
7,115e16,no,and,FALSE,FALSE,TRUE,text
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,would,FALSE,FALSE,TRUE,text
7,115e16,no,have,FALSE,FALSE,TRUE,text
7,115e16,no,won,FALSE,FALSE,TRUE,text
7,115e16,no,the,FALSE,FALSE,TRUE,text
7,115e16,no,apprentice,FALSE,FALSE,TRUE,text
7,115e16,no,with,FALSE,FALSE,TRUE,text
7,115e16,no,that,FALSE,FALSE,TRUE,text
7,115e16,no,attitude,FALSE,FALSE,TRUE,text
7,115e16,no,because,FALSE,FALSE,TRUE,text
7,115e16,no,i,FALSE,FALSE,TRUE,text
7,115e16,no,do,FALSE,FALSE,TRUE,text
8,115e16,yes,@potus,TRUE,FALSE,FALSE,handle
8,115e16,yes,@realdonaldtrump,TRUE,FALSE,FALSE,handle
8,115e16,yes,@petebuttigieg,TRUE,FALSE,FALSE,handle
8,115e16,yes,but,FALSE,FALSE,TRUE,text
8,115e16,yes,i,FALSE,FALSE,TRUE,text
8,115e16,yes,heard,FALSE,FALSE,TRUE,text
8,115e16,yes,about,FALSE,FALSE,TRUE,text
8,115e16,yes,the,FALSE,FALSE,TRUE,text
8,115e16,yes,debates,FALSE,FALSE,TRUE,text
8,115e16,yes,and,FALSE,FALSE,TRUE,text
8,115e16,yes,everyone,FALSE,FALSE,TRUE,text
8,115e16,yes,was,FALSE,FALSE,TRUE,text
8,115e16,yes,mean,FALSE,FALSE,TRUE,text
8,115e16,yes,to,FALSE,FALSE,TRUE,text
8,115e16,yes,you,FALSE,FALSE,TRUE,text
8,115e16,yes,and,FALSE,FALSE,TRUE,text
8,115e16,yes,i,FALSE,FALSE,TRUE,text
8,115e16,yes,think,FALSE,FALSE,TRUE,text
8,115e16,yes,pete,FALSE,FALSE,TRUE,text
8,115e16,yes,would,FALSE,FALSE,TRUE,text
8,115e16,yes,be,FALSE,FALSE,TRUE,text
8,115e16,yes,okay,FALSE,FALSE,TRUE,text
8,115e16,yes,with,FALSE,FALSE,TRUE,text
8,115e16,yes,me,FALSE,FALSE,TRUE,text
8,115e16,yes,telling,FALSE,FALSE,TRUE,text
8,115e16,yes,you,FALSE,FALSE,TRUE,text
8,115e16,yes,the,FALSE,FALSE,TRUE,text
8,115e16,yes,good,FALSE,FALSE,TRUE,text
8,115e16,yes,things,FALSE,FALSE,TRUE,text
8,115e16,yes,you,FALSE,FALSE,TRUE,text
8,115e16,yes,do,FALSE,FALSE,TRUE,text
8,115e16,yes,because,FALSE,FALSE,TRUE,text
8,115e16,yes,its,FALSE,FALSE,TRUE,text
8,115e16,yes,important,FALSE,FALSE,TRUE,text
8,115e16,yes,to,FALSE,FALSE,TRUE,text
8,115e16,yes,tell,FALSE,FALSE,TRUE,text
8,115e16,yes,people,FALSE,FALSE,TRUE,text
8,115e16,yes,the,FALSE,FALSE,TRUE,text
8,115e16,yes,truth,FALSE,FALSE,TRUE,text
8,115e16,yes,while,FALSE,FALSE,TRUE,text
8,115e16,yes,also,FALSE,FALSE,TRUE,text
8,115e16,yes,being,FALSE,FALSE,TRUE,text
8,115e16,yes,kind,FALSE,FALSE,TRUE,text
8,115e16,yes,rig,FALSE,FALSE,TRUE,text
9,115e16,no,@potus,TRUE,FALSE,FALSE,handle
9,115e16,no,@realdonaldtrump,TRUE,FALSE,FALSE,handle
9,115e16,no,oh,FALSE,FALSE,TRUE,text
9,115e16,no,and,FALSE,FALSE,TRUE,text
9,115e16,no,that,FALSE,FALSE,TRUE,text
9,115e16,no,was,FALSE,FALSE,TRUE,text
9,115e16,no,really,FALSE,FALSE,TRUE,text
9,115e16,no,clever,FALSE,FALSE,TRUE,text
9,115e16,no,to,FALSE,FALSE,TRUE,text
9,115e16,no,pick,FALSE,FALSE,TRUE,text
9,115e16,no,up,FALSE,FALSE,TRUE,text
9,115e16,no,on,FALSE,FALSE,TRUE,text
9,115e16,no,people,FALSE,FALSE,TRUE,text
9,115e16,no,wanting,FALSE,FALSE,TRUE,text
9,115e16,no,to,FALSE,FALSE,TRUE,text
9,115e16,no,make,FALSE,FALSE,TRUE,text
9,115e16,no,america,FALSE,FALSE,TRUE,text
9,115e16,no,great,FALSE,FALSE,TRUE,text
9,115e16,no,again,FALSE,FALSE,TRUE,text
9,115e16,no,because,FALSE,FALSE,TRUE,text
9,115e16,no,americans,FALSE,FALSE,TRUE,text
9,115e16,no,really,FALSE,FALSE,TRUE,text
9,115e16,no,want,FALSE,FALSE,TRUE,text
9,115e16,no,that,FALSE,FALSE,TRUE,text
9,115e16,no,and,FALSE,FALSE,TRUE,text
9,115e16,no,yes,FALSE,FALSE,TRUE,text
9,115e16,no,i,FALSE,FALSE,TRUE,text
9,115e16,no,already,FALSE,FALSE,TRUE,text
9,115e16,no,tried,FALSE,FALSE,TRUE,text
9,115e16,no,applying,FALSE,FALSE,TRUE,text
9,115e16,no,to,FALSE,FALSE,TRUE,text
9,115e16,no,@petebuttigieg,TRUE,FALSE,FALSE,handle
9,115e16,no,#underdogsrule,FALSE,TRUE,FALSE,hashtag
10,115e16,no,@erinsorensen,TRUE,FALSE,FALSE,handle
10,115e16,no,i,FALSE,FALSE,TRUE,text
10,115e16,no,am,FALSE,FALSE,TRUE,text
10,115e16,no,teaching,FALSE,FALSE,TRUE,text
10,115e16,no,scout,FALSE,FALSE,TRUE,text
10,115e16,no,how,FALSE,FALSE,TRUE,text
10,115e16,no,to,FALSE,FALSE,TRUE,text
10,115e16,no,be,FALSE,FALSE,TRUE,text
10,115e16,no,gentle,FALSE,FALSE,TRUE,text
10,115e16,no,when,FALSE,FALSE,TRUE,text
10,115e16,no,i,FALSE,FALSE,TRUE,text
10,115e16,no,ask,FALSE,FALSE,TRUE,text
10,115e16,no,him,FALSE,FALSE,TRUE,text
10,115e16,no,to,FALSE,FALSE,TRUE,text
10,115e16,no,be,FALSE,FALSE,TRUE,text
10,115e16,no,i,FALSE,FALSE,TRUE,text
10,115e16,no,want,FALSE,FALSE,TRUE,text
10,115e16,no,him,FALSE,FALSE,TRUE,text
10,115e16,no,to,FALSE,FALSE,TRUE,text
10,115e16,no,meet,FALSE,FALSE,TRUE,text
10,115e16,no,my,FALSE,FALSE,TRUE,text
10,115e16,no,grandma,FALSE,FALSE,TRUE,text
10,115e16,no,but,FALSE,FALSE,TRUE,text
10,115e16,no,he,FALSE,FALSE,TRUE,text
10,115e16,no,is,FALSE,FALSE,TRUE,text
10,115e16,no,a,FALSE,FALSE,TRUE,text
10,115e16,no,puppy,FALSE,FALSE,TRUE,text
10,115e16,no,and,FALSE,FALSE,TRUE,text
10,115e16,no,gets,FALSE,FALSE,TRUE,text
10,115e16,no,too,FALSE,FALSE,TRUE,text
10,115e16,no,excited,FALSE,FALSE,TRUE,text
10,115e16,no,kinda,FALSE,FALSE,TRUE,text
10,115e16,no,like,FALSE,FALSE,TRUE,text
10,115e16,no,my,FALSE,FALSE,TRUE,text
10,115e16,no,brain,FALSE,FALSE,TRUE,text
10,115e16,no,i,FALSE,FALSE,TRUE,text
10,115e16,no,think,FALSE,FALSE,TRUE,text
10,115e16,no,its,FALSE,FALSE,TRUE,text
10,115e16,no,working,FALSE,FALSE,TRUE,text
11,115e16,yes,@suddenlyzen,TRUE,FALSE,FALSE,handle
11,115e16,yes,that,FALSE,FALSE,TRUE,text
11,115e16,yes,is,FALSE,FALSE,TRUE,text
11,115e16,yes,amazing,FALSE,FALSE,TRUE,text
11,115e16,yes,advice,FALSE,FALSE,TRUE,text
11,115e16,yes,you,FALSE,FALSE,TRUE,text
11,115e16,yes,do,FALSE,FALSE,TRUE,text
11,115e16,yes,your,FALSE,FALSE,TRUE,text
11,115e16,yes,best,FALSE,FALSE,TRUE,text
11,115e16,yes,i,FALSE,FALSE,TRUE,text
11,115e16,yes,told,FALSE,FALSE,TRUE,text
11,115e16,yes,@potus,TRUE,FALSE,FALSE,handle
11,115e16,yes,and,FALSE,FALSE,TRUE,text
11,115e16,yes,@petebuttigieg,TRUE,FALSE,FALSE,handle
11,115e16,yes,that,FALSE,FALSE,TRUE,text
11,115e16,yes,exact,FALSE,FALSE,TRUE,text
11,115e16,yes,same,FALSE,FALSE,TRUE,text
11,115e16,yes,thing,FALSE,FALSE,TRUE,text
11,115e16,yes,today,FALSE,FALSE,TRUE,text
11,115e16,yes,well,FALSE,FALSE,TRUE,text
11,115e16,yes,using,FALSE,FALSE,TRUE,text
11,115e16,yes,my,FALSE,FALSE,TRUE,text
11,115e16,yes,words,FALSE,FALSE,TRUE,text
11,115e16,yes,instead,FALSE,FALSE,TRUE,text
11,115e16,yes,but,FALSE,FALSE,TRUE,text
11,115e16,yes,someone,FALSE,FALSE,TRUE,text
11,115e16,yes,needs,FALSE,FALSE,TRUE,text
11,115e16,yes,to,FALSE,FALSE,TRUE,text
11,115e16,yes,cheer,FALSE,FALSE,TRUE,text
11,115e16,yes,them,FALSE,FALSE,TRUE,text
11,115e16,yes,on,FALSE,FALSE,TRUE,text
11,115e16,yes,so,FALSE,FALSE,TRUE,text
11,115e16,yes,why,FALSE,FALSE,TRUE,text
11,115e16,yes,not,FALSE,FALSE,TRUE,text
11,115e16,yes,scout,FALSE,FALSE,TRUE,text
11,115e16,yes,and,FALSE,FALSE,TRUE,text
11,115e16,yes,me,FALSE,FALSE,TRUE,text
11,115e16,yes,2,FALSE,FALSE,TRUE,text
11,115e16,yes,cheer,FALSE,FALSE,TRUE,text
11,115e16,yes,leaders,FALSE,FALSE,TRUE,text
11,115e16,yes,https://t.co/s1ruebyxpg,FALSE,FALSE,TRUE,text
12,115e16,no,@petebuttigieg,TRUE,FALSE,FALSE,handle
12,115e16,no,good,FALSE,FALSE,TRUE,text
12,115e16,no,morning,FALSE,FALSE,TRUE,text
12,115e16,no,pete,FALSE,FALSE,TRUE,text
12,115e16,no,i,FALSE,FALSE,TRUE,text
12,115e16,no,think,FALSE,FALSE,TRUE,text
12,115e16,no,you,FALSE,FALSE,TRUE,text
12,115e16,no,should,FALSE,FALSE,TRUE,text
12,115e16,no,ask,FALSE,FALSE,TRUE,text
12,115e16,no,@aoc,TRUE,FALSE,FALSE,handle
12,115e16,no,for,FALSE,FALSE,TRUE,text
12,115e16,no,her,FALSE,FALSE,TRUE,text
12,115e16,no,endorsement,FALSE,FALSE,TRUE,text
12,115e16,no,she,FALSE,FALSE,TRUE,text
12,115e16,no,gets,FALSE,FALSE,TRUE,text
12,115e16,no,it,FALSE,FALSE,TRUE,text
12,115e16,no,but,FALSE,FALSE,TRUE,text
12,115e16,no,she,FALSE,FALSE,TRUE,text
12,115e16,no,is,FALSE,FALSE,TRUE,text
12,115e16,no,too,FALSE,FALSE,TRUE,text
12,115e16,no,young,FALSE,FALSE,TRUE,text
12,115e16,no,to,FALSE,FALSE,TRUE,text
12,115e16,no,be,FALSE,FALSE,TRUE,text
12,115e16,no,president,FALSE,FALSE,TRUE,text
12,115e16,no,i,FALSE,FALSE,TRUE,text
12,115e16,no,already,FALSE,FALSE,TRUE,text
12,115e16,no,reached,FALSE,FALSE,TRUE,text
12,115e16,no,out,FALSE,FALSE,TRUE,text
12,115e16,no,to,FALSE,FALSE,TRUE,text
12,115e16,no,her,FALSE,FALSE,TRUE,text
12,115e16,no,oh,FALSE,FALSE,TRUE,text
12,115e16,no,i,FALSE,FALSE,TRUE,text
12,115e16,no,should,FALSE,FALSE,TRUE,text
12,115e16,no,ask,FALSE,FALSE,TRUE,text
12,115e16,no,you,FALSE,FALSE,TRUE,text
12,115e16,no,more,FALSE,FALSE,TRUE,text
12,115e16,no,about,FALSE,FALSE,TRUE,text
12,115e16,no,chasten,FALSE,FALSE,TRUE,text
